id,type,area,bathrooms,bedrooms,suites,parkingSpaces,amenities,installations,totalCost,rent,iptuPlusCondominium,salePrice,address,city,neighbourhood,regionName,isSecondaryHouse,coverImage,imageList,forRent,forSale,isPrimaryMarket,visitStatus,isFurnished,shortRentDescription,lat_viewport,lon_viewport,activeSpecialConditions,yield,yieldStrategy,categories
895320672,StudioOuKitchenette,38.0,1.0,1.0,0.0,1.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'VARANDA', 'RUA_SILENCIOSA', 'SOL_DA_MANHA', 'SOMENTE_UMA_CASA_NO_TERRENO', 'LUMINOSIDADE_NATURAL', 'SOL_DA_TARDE', 'CHUVEIRO_A_GAS', 'PODE_TER_ANIMAIS_DE_ESTIMACAO']","['SALAO_DE_FESTAS', 'ACADEMIA', 'LAVANDERIA_NO_PREDIO', 'VAGA_DE_GARAGEM_ACESSIVEL', 'SALAO_DE_JOGOS', 'RAMPAS_DE_ACESSO', 'BRINQUEDOTECA']",2741,2200,457,0.0,Rua Atílio Viváqua,Guarulhos,Vila Galvão,Vila Galvão,False,original895320672-528.7221191885751IMG1666.jpeg,"['895320672-328.9422925100788IMG1659.jpeg', '895320672-627.3866439934816IMG1660.jpeg', '895320672-88.3232062257524IMG1661.jpeg', '895320672-626.79800700895IMG1662.jpeg', '895320672-790.7565706329073IMG1668.jpeg', '895320672-680.9374789123161IMG1670.jpeg', '895320672-598.8851626206886IMG1671.jpeg', '895320672-661.2213144364713IMG1673.jpeg', '895320672-973.813917949629IMG1652.jpeg', '895320672-263.4112511491471IMG1653.jpeg', '895320672-186.6419471461025IMG1654.jpeg', '895320672-677.1710803570855IMG1655.jpeg']",True,False,False,ACCEPT_NEW,False,"Kitnet para alugar com 1 quarto, aceita animais de estimação.",-23.45,-46.55,['Exclusivity'],,,
893939581,Casa,132.0,3.0,3.0,3.0,2.0,"['FECHADURA_ELETRONICA', 'CHURRASQUEIRA', 'BANHEIRA_DE_HIDROMASSAGEM', 'JANELA_ANTI_RUIDO', 'ESPELHO_NO_BANHEIRO', 'CORTINAS_BLACK_OUT', 'VARAL_DE_ROUPAS', 'QUARTO_EXTRA_REVERSIVEL', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'TANQUE', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'ENERGIA', 'VARANDA', 'QUINTAL', 'SOMENTE_UMA_CASA_NO_TERRENO', 'ACESSO_SEM_DEGRAUS', 'MESAS_E_CADEIRAS_DE_JANTAR', 'QUARTO_DE_SERVICO', 'VISTA_LIVRE', 'TOMADAS_NOVAS', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'VENTILADOR_DE_TETO', 'CORTINAS_DECORATIVAS', 'SOFA', 'REDE_DE_PROTECAO', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'BANHEIRO_DE_SERVICO', 'SOL_DA_MANHA', 'LUMINOSIDADE_NATURAL', 'ARMARIOS_NA_COZINHA', 'CHUVEIRO_ELETRICO', 'VARANDA_GOURMET']","['CHURRASQUEIRA', 'GAS_ENCANADO', 'ESPACO_GOURMET_NA_AREA_COMUM']",6964,6600,84,925000.0,Rua Bráulio Guedes,Guarulhos,Gopouva,Torres Tibagy,False,893939581-649.6033225604032IMG4867.jpg,"['893939581-649.6033225604032IMG4867.jpg', '893939581-119.58827274913708IMG4868.jpg', '893939581-563.5362074362188IMG4869.jpg', '893939581-806.9847096276729IMG4870.jpg', '893939581-631.3681038688753IMG4871.jpg', '893939581-911.3424410187329IMG4872.jpg', '893939581-281.9996527556992IMG4893.jpg', '893939581-20.32439907181316IMG4894.jpg', '893939581-12.894365319639057IMG4895.jpg', '893939581-509.2797153463833IMG4896.jpg', '893939581-11.035773842280495IMG4897.jpg', '893939581-759.5684804478076IMG4898.jpg']",True,True,False,ACCEPT_NEW,True,Casa mobiliada com 3 quartos e varanda em Gopouva para alugar.,-23.45,-46.55,,0.006,CALCULATOR,
893458332,Casa,271.0,4.0,4.0,1.0,5.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'BANHEIRA_DE_HIDROMASSAGEM', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'FOGAO_INCLUSO', 'SOL_DA_TARDE', 'VENTILADOR_DE_TETO', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'CLOSET', 'RUA_SILENCIOSA', 'QUINTAL', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'BANHEIRO_DE_SERVICO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'CHUVEIRO_ELETRICO', 'QUARTO_DE_SERVICO']",[],9215,8600,250,1320000.0,Rua Célso,Guarulhos,Vila Progresso,Centro,False,893458332-250.17209765506075MG3959.jpg,"['893458332-250.17209765506075MG3959.jpg', '893458332-960.8037303616243MG3960.jpg', '893458332-367.6436422240632MG3961.jpg', '893458332-980.7345967128957MG3962.jpg', '893458332-646.6428087552349MG3963.jpg', '893458332-797.5829298569129MG3964.jpg', '893458332-516.835780218793MG3965.jpg', '893458332-800.3026954922286MG3966.jpg', '893458332-981.4579654422299MG3967.jpg', '893458332-699.7788013920415MG3968.jpg', '893458332-897.3762238881799MG3969.jpg', '893458332-493.7772431577925MG3970.jpg']",True,True,False,ACCEPT_NEW,False,Casa com 4 quartos para alugar. Possui varanda e quintal. Excelente opção para aluguel!,-23.45,-46.55,[],0.0059,CALCULATOR,
895331149,Casa,125.0,4.0,3.0,1.0,0.0,"['VISTA_LIVRE', 'VARANDA', 'RUA_SILENCIOSA', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE']",[],3016,2800,97,600000.0,Rua Zélia Emerenciana de Alvarenga,Guarulhos,Parque Continental I,Parque Continental I,False,original895331149-803.6139987790768WhatsAppImage20260313at11.57.55.jpeg,"['895331149-267.8159688631777WhatsAppImage20260313at11.57.54.jpeg', '895331149-803.6139987790768WhatsAppImage20260313at11.57.55.jpeg', '895331149-654.0949483181771WhatsAppImage20260313at11.57.56.jpeg', '895331149-867.0462553564026WhatsAppImage20260313at11.57.57.jpeg', '895331149-688.2774220281843WhatsAppImage20260313at11.58.273.jpeg', '895331149-181.8008574126736WhatsAppImage20260313at11.58.281.jpeg', '895331149-985.9020642665278WhatsAppImage20260313at11.58.282.jpeg', '895331149-229.65869959398566WhatsAppImage20260313at11.58.28.jpeg', '895331149-135.40251741958443WhatsAppImage20260313at11.58.192.jpeg', '895331149-240.85256280619382WhatsAppImage20260313at11.58.193.jpeg', '895331149-403.8708955737341WhatsAppImage20260313at11.58.201.jpeg', '895331149-974.5134855322965WhatsAppImage20260313at11.58.202.jpeg']",True,True,False,ACCEPT_NEW,False,,-23.45,-46.55,,0.0032,CALCULATOR,
894944365,Casa,122.0,2.0,3.0,0.0,3.0,"['VISTA_LIVRE', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'SOL_DA_MANHA', 'SOMENTE_UMA_CASA_NO_TERRENO', 'LUMINOSIDADE_NATURAL']",['CHURRASQUEIRA'],5317,5000,105,925000.0,Rua Hélio Manzoni,Guarulhos,Gopouva,Torres Tibagy,False,894944365-556.84068315649152.jpg,"['894944365-556.84068315649152.jpg', '894944365-217.61264970111561.jpg', '894944365-691.62289411034543.jpg', '894944365-452.728545985584454.jpg', '894944365-898.06022818979515.jpg', '894944365-428.6874235652262515.jpg', '894944365-732.143847769905616.jpg', '894944365-829.726403349395518.jpg', '894944365-295.4996996563320417.jpg', '894944365-80.702842048659526.jpg', '894944365-546.299837995290319.jpg', '894944365-571.076554417018721.jpg']",True,True,False,ACCEPT_NEW,False,"Casa para aluguel em Gopouva, com varanda e 3 quartos.",-23.45,-46.55,,0.0048,CALCULATOR,
895030238,Casa,500.0,6.0,6.0,2.0,3.0,"['VISTA_LIVRE', 'COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'AREA_DE_SERVICO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'QUINTAL', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'SOMENTE_UMA_CASA_NO_TERRENO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']","['LAVANDERIA_NO_PREDIO', 'VAGA_DE_GARAGEM_ACESSIVEL', 'CHURRASQUEIRA']",7917,7250,360,1575000.0,Rua Catarina Manzoni,Guarulhos,Gopouva,Torres Tibagy,False,original895030238-972.8810970852091IMG2746.jpeg,"['895030238-972.8810970852091IMG2746.jpeg', '895030238-912.9105052519544IMG2742.jpeg', '895030238-628.0039642465016IMG2743.jpeg', '895030238-448.91008044538273IMG2744.jpeg', '895030238-911.2046219572419IMG2745.jpeg', '895030238-916.5107617438532IMG2827.jpeg', '895030238-452.0767311397961IMG2828.jpeg', '895030238-876.7079596645846IMG2830.jpeg', '895030238-58.391228564176444IMG2829.jpeg', '895030238-838.4499834528617IMG2823.jpeg', '895030238-206.31254983401092IMG2824.jpeg', '895030238-671.6161081537597IMG2825.jpeg']",True,True,False,ACCEPT_NEW,False,"Alugar casa com 6 quartos, 2 suítes e varanda.",-23.45,-46.55,['Exclusivity'],0.0043,CALCULATOR,
894405581,Apartamento,56.0,2.0,2.0,1.0,1.0,"['VISTA_LIVRE', 'VARANDA', 'TOMADAS_NOVAS', 'RUA_SILENCIOSA', 'SOL_DA_MANHA', 'LUMINOSIDADE_NATURAL', 'AREA_DE_SERVICO', 'ACESSO_SEM_DEGRAUS', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE']","['SALAO_DE_FESTAS', 'AREA_VERDE', 'CHURRASQUEIRA', 'GAS_ENCANADO', 'PISCINA', 'ESPACO_GOURMET_NA_AREA_COMUM', 'SALAO_DE_JOGOS', 'RAMPAS_DE_ACESSO', 'BRINQUEDOTECA', 'CORRIMAO', 'ACADEMIA', 'PLAYGROUND']",3077,2345,642,480000.0,Rua Hélio Manzoni,Guarulhos,Jardim Vila Galvao,Torres Tibagy,False,894405581-484.1463833309992417.jpg,"['894405581-942.97439016583341.jpg', '894405581-962.60033557140642.jpg', '894405581-158.088857385171653.jpg', '894405581-82.749737202417524.jpg', '894405581-662.21687268377395.jpg', '894405581-135.294696859679766.jpg', '894405581-199.019043829276147.jpg', '894405581-303.69474142186458.jpg', '894405581-187.651023104968719.jpg', '894405581-173.81412682771810.jpg', '894405581-435.8712648167528411.jpg', '894405581-9.30851030632351412.jpg']",True,True,False,ACCEPT_NEW,False,"Apartamento para alugar no Jardim Vila Galvão com 2 quartos, 1 suíte e academia no condomínio.",-23.45,-46.55,['Exclusivity'],0.004,CALCULATOR,
892848070,Apartamento,47.0,1.0,2.0,0.0,1.0,"['ARMARIOS_NA_COZINHA', 'ARMARIOS_NOS_BANHEIROS', 'BOX']","['GAS_ENCANADO', 'PLAYGROUND', 'CHURRASQUEIRA', 'ACADEMIA', 'SALAO_DE_FESTAS']",2541,1944,522,245000.0,Avenida Salgado Filho,Guarulhos,Centro,Jardim Maia,False,892848070-662.696512853181Edit.423.jpg,"['892848070-662.696512853181Edit.423.jpg', '892848070-236.48896834258827Edit.424.jpg', '892848070-522.6963334272051Edit.425.jpg', '892848070-73.15405037041023Edit.426.jpg', '892848070-133.5867587965739Edit.427.jpg', '892848070-744.2852131870941Edit.428.jpg', '892848070-468.94219120362357Edit.429.jpg', '892848070-651.8168362367785Edit.430.jpg', '892848070-240.2975613127648Edit.431.jpg', '892848070-99.21520877382773Edit.432.jpg', '892848070-320.4577340795822Edit.433.jpg', '892848070-359.1890916588231Edit.434.jpg']",True,True,False,ACCEPT_NEW,False,Aluguel: apartamento com 2 quartos e academia no condomínio.,-23.45,-46.55,,0.0069,CALCULATOR,
893658513,Apartamento,151.0,3.0,3.0,2.0,2.0,"['COOKTOP', 'CHURRASQUEIRA', 'TOMADAS_NOVAS', 'ESPELHO_NO_BANHEIRO', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'CHUVEIRO_A_GAS', 'AREA_DE_SERVICO', 'TANQUE', 'ENERGIA', 'VARANDA', 'CLOSET', 'QUINTAL', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'ACESSO_SEM_DEGRAUS', 'VARANDA_GOURMET']","['SALAO_DE_FESTAS', 'ACADEMIA', 'AREA_VERDE', 'CHURRASQUEIRA', 'GAS_ENCANADO', 'QUADRA_ESPORTIVA', 'PISCINA', 'PLAYGROUND', 'SALAO_DE_JOGOS', 'SAUNA', 'BRINQUEDOTECA']",5939,4600,1161,895000.0,Rua Antônio Gomes,Guarulhos,Vila Santo Antônio,Centro,False,893658513-431.5127592706054IMG8848.jpg,"['893658513-635.2322816909866IMG8844.jpg', '893658513-519.3008296396667IMG8845.jpg', '893658513-727.3887447054499IMG8846.jpg', '893658513-658.0894614768417IMG8847.jpg', '893658513-431.5127592706054IMG8848.jpg', '893658513-149.5466718432863IMG8849.jpg', '893658513-384.0085616407238IMG8850.jpg', '893658513-518.0404280613881IMG8851.jpg', '893658513-361.91063680193093IMG8852.jpg', '893658513-408.1020124548095IMG8853.jpg', '893658513-978.7701668886994IMG8854.jpg', '893658513-191.3924858888656IMG8855.jpg']",True,True,False,ACCEPT_NEW,False,Alugar apartamento com 3 quartos e varanda na Vila Santo Antônio.,-23.45,-46.55,['Exclusivity'],0.0041,CONTRACT,
893459164,Apartamento,75.0,2.0,3.0,1.0,2.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'FOGAO_INCLUSO', 'SOL_DA_TARDE', 'CHUVEIRO_A_GAS', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'VARANDA_GOURMET']","['SALAO_DE_FESTAS', 'CORRIMAO', 'VAGA_DE_GARAGEM_ACESSIVEL', 'QUADRA_ESPORTIVA', 'PISCINA', 'PLAYGROUND', 'SALAO_DE_JOGOS', 'SAUNA', 'RAMPAS_DE_ACESSO', 'PISO_TATIL']",3740,2800,832,480000.0,Rua Nossa Senhora Mãe dos Homens,Guarulhos,Vila Progresso,Torres Tibagy,False,893459164-574.084251451669IMG9543.jpg,"['893459164-574.084251451669IMG9543.jpg', '893459164-268.0941135476581IMG9544.jpg', '893459164-234.085747403714IMG9545.jpg', '893459164-616.0997881517291IMG9546.jpg', '893459164-606.4643082970043IMG9547.jpg', '893459164-147.7455576916955IMG9548.jpg', '893459164-328.02926511958583IMG9549.jpg', '893459164-223.4688918063652IMG9550.jpg', '893459164-885.1210225637611IMG9551.jpg', '893459164-94.21045575820398IMG9552.jpg', '893459164-837.3695579902954IMG9553.jpg', '893459164-832.7359552902939IMG9554.jpg']",True,False,False,ACCEPT_NEW,False,Apartamento para alugar na Vila Progresso com 3 quartos e varanda.,-23.45,-46.55,['Exclusivity'],0.0056,CONTRACT,
894445774,Apartamento,56.0,2.0,2.0,1.0,1.0,"['VISTA_LIVRE', 'COOKTOP', 'TOMADAS_NOVAS', 'BOX', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'CHUVEIRO_A_GAS', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'ACESSO_SEM_DEGRAUS', 'VARANDA_GOURMET']","['SALAO_DE_FESTAS', 'AREA_VERDE', 'CHURRASQUEIRA', 'QUADRA_ESPORTIVA', 'GAS_ENCANADO', 'PISCINA', 'SALAO_DE_JOGOS', 'RAMPAS_DE_ACESSO', 'BRINQUEDOTECA', 'CORRIMAO', 'ACADEMIA', 'PLAYGROUND']",3400,2600,700,490000.0,Rua Hélio Manzoni,Guarulhos,Gopouva,Torres Tibagy,False,894445774-725.4292838980573135.jpg,"['894445774-725.4292838980573135.jpg', '894445774-406.25010411241334136.jpg', '894445774-14.911653036475126137.jpg', '894445774-255.08534015763286138.jpg', '894445774-171.1024775490212151.jpg', '894445774-401.46180515118624153.jpg', '894445774-594.9320808193854152.jpg', '894445774-303.2941528044453154.jpg', '894445774-189.12961302215768155.jpg', '894445774-873.2224292466626118.jpg', '894445774-717.9808927099028119.jpg', '894445774-55.85648347300287116.jpg']",True,True,False,ACCEPT_NEW,False,"Apartamento para alugar com 2 quartos, academia no condomínio e permite animais de estimação.",-23.45,-46.55,[],0.0047,CALCULATOR,['STANDARD']
894729102,Apartamento,69.0,1.0,2.0,0.0,1.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'MAQUINA_DE_LAVAR', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'FOGAO_INCLUSO', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'GELADEIRA_INCLUSO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']","['SALAO_DE_FESTAS', 'AREA_VERDE', 'VAGA_DE_GARAGEM_ACESSIVEL', 'QUADRA_ESPORTIVA', 'PISCINA', 'SALAO_DE_JOGOS', 'SAUNA', 'RAMPAS_DE_ACESSO', 'BRINQUEDOTECA', 'CORRIMAO', 'ACADEMIA', 'PLAYGROUND', 'PISO_TATIL']",2821,1800,952,0.0,Rua Doutor José Maurício de Oliveira,Guarulhos,Gopouva,Torres Tibagy,False,894729102-924.0036473467061IMG1000.jpg,"['894729102-924.0036473467061IMG1000.jpg', '894729102-39.30783253899761IMG0962.jpg', '894729102-610.0168262902752IMG0967.jpg', '894729102-17.042236169029668IMG0968.jpg', '894729102-101.90869041759265IMG0971.jpg', '894729102-672.0369553408902IMG0975.jpg', '894729102-122.7033056703749IMG0986.jpg', '894729102-295.15360300603174IMG0989.jpg', '894729102-127.63619576002961IMG0990.jpg', '894729102-736.6275501640218IMG0993.jpg', '894729102-819.4940038144869IMG0997.jpg', '894729102-613.9497069295568IMG0998.jpg']",True,False,False,ACCEPT_NEW,False,Alugar apartamento em Gopouva com 2 quartos e academia no condomínio.,-23.45,-46.55,['Exclusivity'],,,
895291650,Apartamento,83.0,3.0,2.0,2.0,1.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'CHURRASQUEIRA', 'BOX', 'SOL_DA_TARDE', 'CHUVEIRO_A_GAS', 'AREA_DE_SERVICO', 'VENTILADOR_DE_TETO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'RUA_SILENCIOSA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'VARANDA_GOURMET']","['SALAO_DE_FESTAS', 'AREA_VERDE', 'VAGA_DE_GARAGEM_ACESSIVEL', 'CHURRASQUEIRA', 'QUADRA_ESPORTIVA', 'PISCINA', 'SALAO_DE_JOGOS', 'SAUNA', 'RAMPAS_DE_ACESSO', 'BRINQUEDOTECA', 'CORRIMAO', 'ACADEMIA', 'PLAYGROUND', 'PISO_TATIL']",4589,3380,1079,700000.0,Rua Antônio Gomes,Guarulhos,Vila Santo Antonio,Centro,False,original895291650-15.57916847932761MG1543.JPG,"['895291650-15.57916847932761MG1543.JPG', '895291650-77.1014813234695MG1544.JPG', '895291650-16.98392229146728MG1545.JPG', '895291650-855.7391828983523MG1546.JPG', '895291650-91.07184864050465MG1547.JPG', '895291650-687.3287640529143MG1548.JPG', '895291650-56.27096868323389MG1549.JPG', '895291650-203.38732285716165MG1550.JPG', '895291650-63.83815822082439MG1551.JPG', '895291650-935.1950417964206MG1552.JPG', '895291650-280.0226209508335MG1553.JPG', '895291650-932.5724038444207MG1566.JPG']",True,True,False,ACCEPT_NEW,False,"Apartamento para alugar na Vila Santo Antonio, 2 suítes, varanda, academia e churrasqueira no condomínio.",-23.45,-46.55,['Exclusivity'],0.0049,CALCULATOR,
895293746,Apartamento,75.0,2.0,3.0,1.0,2.0,"['VISTA_LIVRE', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'FOGAO_INCLUSO', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'CHUVEIRO_A_GAS', 'VENTILADOR_DE_TETO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'VARANDA', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']","['SALAO_DE_FESTAS', 'CORRIMAO', 'AREA_VERDE', 'VAGA_DE_GARAGEM_ACESSIVEL', 'CHURRASQUEIRA', 'QUADRA_ESPORTIVA', 'PISCINA', 'PLAYGROUND', 'SALAO_DE_JOGOS', 'SAUNA', 'RAMPAS_DE_ACESSO']",4441,3500,806,0.0,Rua Nossa Senhora Mãe dos Homens,Guarulhos,Vila Progresso,Torres Tibagy,False,original895293746-694.2892125684773MG2661.jpg,"['895293746-694.2892125684773MG2661.jpg', '895293746-982.2238197189803MG2566.JPG', '895293746-215.0311600842535MG2569.JPG', '895293746-900.7515810509991MG2570.JPG', '895293746-878.5496334965991MG2571.JPG', '895293746-983.1257320257762MG2573.JPG', '895293746-76.66507884879981MG2574.JPG', '895293746-721.0322192368343MG2575.JPG', '895293746-410.99046984676136MG2576.JPG', '895293746-545.9110372613741MG2651.jpg', '895293746-639.7367546092454MG2652.jpg', '895293746-246.03383748743312MG2654.jpg']",True,False,False,ACCEPT_NEW,False,"Apartamento para alugar na Vila Progresso, com 3 quartos e varanda.",-23.45,-46.55,,,,
895145083,Casa,80.0,1.0,2.0,0.0,1.0,"['COOKTOP', 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'COZINHA_AMERICANA', 'ARMARIOS_NOS_BANHEIROS', 'AR_CONDICIONADO', 'BOX', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'UTENSILIOS_DE_COZINHA', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'CLOSET', 'RUA_SILENCIOSA', 'QUINTAL', 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'SOL_DA_MANHA', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL', 'MESAS_E_CADEIRAS_DE_JANTAR']",['VAGA_DE_GARAGEM_ACESSIVEL'],3648,3500,0,420000.0,Rua Rubens Alves Tavares,Guarulhos,Vale dos Machados,Picanço,False,,"['895145083-185.04390179804474IMG7827.jpeg', '895145083-417.4166267661417IMG7829.jpeg', '895145083-741.4355605493071IMG7830.jpeg', '895145083-666.3576185637319IMG7828.jpeg', '895145083-747.5351768855589IMG7831.jpeg', '895145083-654.2290746359809IMG7832.jpeg', '895145083-220.14538447538467IMG7843.jpeg', '895145083-732.5768288735856IMG7844.jpeg', '895145083-768.9408855452831IMG7845.jpeg', '895145083-969.3158882482621IMG7846.jpeg', '895145083-805.3299820472055IMG7888.jpeg', '895145083-211.35415694927374IMG7889.jpeg']",False,True,False,ACCEPT_NEW,False,Casa para alugar com 2 quartos.,-23.45,-46.55,['Exclusivity'],0.0041,CALCULATOR,
895035452,Casa,110.0,2.0,2.0,1.0,2.0,"['QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'ARMARIOS_NOS_BANHEIROS', 'BOX', 'JARDIM', 'SOL_DA_TARDE', 'AREA_DE_SERVICO', 'PODE_TER_ANIMAIS_DE_ESTIMACAO', 'TANQUE', 'RUA_SILENCIOSA', 'QUINTAL', 'SOL_DA_MANHA', 'SOMENTE_UMA_CASA_NO_TERRENO', 'ARMARIOS_NA_COZINHA', 'LUMINOSIDADE_NATURAL']","['VAGA_DE_GARAGEM_ACESSIVEL', 'RAMPAS_DE_ACESSO']",5212,5000,0,0.0,Rua Cabo Antônio Pereira da Silva,Guarulhos,Jardim Tranquilidade,Gopoúva,False,original895035452-513.8436527208016IMG2741.jpg,"['895035452-513.8436527208016IMG2741.jpg', '895035452-168.2196598092479IMG2744.jpg', '895035452-631.0368943394421IMG2746.jpg', '895035452-1.259413248627994IMG2748.jpg', '895035452-827.224950932922IMG2777.jpg', '895035452-71.7115354083282IMG2778.jpg', '895035452-461.44479866044276IMG2781.jpg', '895035452-140.97060446754827IMG2783.jpg', '895035452-160.42278173437495IMG2760.jpg', '895035452-241.97815447880134IMG2761.jpg', '895035452-54.3305254348404IMG2763.jpg', '895035452-935.0434089294532IMG2766.jpg']",True,False,False,ACCEPT_NEW,False,Alugar casa no Jardim Tranquilidade com 2 quartos e quintal.,-23.45,-46.55,,,,
