endereco_geo,lat,lon
"Rua Estevam de Souza Netto, Cará-cará, Ponta Grossa, PR, Brasil",-25.1358174,-50.1469676
"Rua Estéfano Kogus, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua José Theodomiro Kapp, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1386138,-50.1578988
"Rua Pedro Mezzomo, Boa Vista, Ponta Grossa, PR, Brasil",-25.0619188,-50.1871771
"Rua Pedro Alves dos Santos, Contorno, Ponta Grossa, PR, Brasil",-25.1022557,-50.2069721
"Avenida Paul Harris, Chapada, Ponta Grossa, PR, Brasil",-25.0842246,-50.2064592
"Travessa São Paulo, Uvaranas, Ponta Grossa, PR, Brasil",-25.0915619,-50.1356914
"Rua Hermes, Chapada, Ponta Grossa, PR, Brasil",-25.0699036,-50.2220961
"Rua Mato Grosso, Uvaranas, Ponta Grossa, PR, Brasil",-25.0933375,-50.1451801
"Rua Rebita, Contorno, Ponta Grossa, PR, Brasil",-25.1012846,-50.1875626
"Rua Maria de Lourdes Primor, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Beckmann, Contorno, Ponta Grossa, PR, Brasil",-25.0977861,-50.1881211
"Rua Henrique Portela de Almeida, Contorno, Ponta Grossa, PR, Brasil",-25.093689,-50.1998074
"Rua Paraguaçú, Contorno, Ponta Grossa, PR, Brasil",-25.098835,-50.1881959
"Rua André de Geus, Boa Vista, Ponta Grossa, PR, Brasil",-25.0660371,-50.1769115
"Rua Jauri Sacks, Cará-cará, Ponta Grossa, PR, Brasil",-25.1240711,-50.1172832
"Rua Antônio Bresciani, Contorno, Ponta Grossa, PR, Brasil",-25.1008732,-50.211263
"Rua Perobeira, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0634288,-50.1355526
"Rua Lúcio Alves da Silva, Olarias, Ponta Grossa, PR, Brasil",-25.100048,-50.1555317
"Rua Tubarão, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Rosalina Azambuja, Contorno, Ponta Grossa, PR, Brasil",-25.0982919,-50.2113167
"Rua Nicolau Kluppel Neto, Chapada, Ponta Grossa, PR, Brasil",-25.0871421,-50.1943629
"Rua Ronaldo Piekorski, Neves, Ponta Grossa, PR, Brasil",,
"Rua João Dubois, Oficinas, Ponta Grossa, PR, Brasil",-25.1208248,-50.1597694
"Rua Vereador Raul Beraldi, Orfãs, Ponta Grossa, PR, Brasil",-25.0693793,-50.163204
"Rua General Cândido Rondon, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0828305,-50.1853608
"Rua Siqueira Campos, Uvaranas, Ponta Grossa, PR, Brasil",-25.099213,-50.1261682
"Rua República do Líbano, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0713011,-50.1545048
"Rua Conselheiro Cândido de Oliveira, Uvaranas, Ponta Grossa, PR, Brasil",-25.0980597,-50.1109806
"Rua Alvorada do Sul, Chapada, Ponta Grossa, PR, Brasil",-25.0723555,-50.2017749
"Rua Estanislau Jaronski, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1381917,-50.1616488
"Rua Baltazar Lisboa, Ronda, Ponta Grossa, PR, Brasil",-25.1020105,-50.1798037
"Rua Padre Antônio Patuí, Cará-cará, Ponta Grossa, PR, Brasil",-25.1148558,-50.1050263
"Rua Rio Grande do Norte, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0793375,-50.1743671
"Rua Barão de Ramalho, Uvaranas, Ponta Grossa, PR, Brasil",-25.0884336,-50.1218287
"Rua Doutor Mário Jorge, Uvaranas, Ponta Grossa, PR, Brasil",-25.0846508,-50.111571
"Rua Alvaro Degraf, Cará-cará, Ponta Grossa, PR, Brasil",-25.1266833,-50.1248008
"Rua Henrique Degraf, Centro, Ponta Grossa, PR, Brasil",-25.0872385,-50.1677592
"Rua Santa Bárbara, Cará-cará, Ponta Grossa, PR, Brasil",-25.120934,-50.1108123
"Rua Dalila Marcondes Rodrigues, Cará-cará, Ponta Grossa, PR, Brasil",-25.1129922,-50.0985235
"Rua Acylino Pinto de Carvalho, Boa Vista, Ponta Grossa, PR, Brasil",-25.062279,-50.1699808
"Rua Luis Sidenei Felipe da Silva, Cará-cará, Ponta Grossa, PR, Brasil",-25.1235013,-50.121546
"Rua Cambará, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0890306,-50.1780854
"Rua Isaías da Luz, Boa Vista, Ponta Grossa, PR, Brasil",-25.0561924,-50.1548399
"Rua Pandiá Calógeras, Uvaranas, Ponta Grossa, PR, Brasil",-25.0857713,-50.1411964
"Rua Manoel Ferreira Martins, Contorno, Ponta Grossa, PR, Brasil",-25.0962044,-50.194614
"Rua Cyrena Stahlschimidt Martins, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1284665,-50.1782754
"Rua José Augusto Bach, Neves, Ponta Grossa, PR, Brasil",,
"Rua Paulina Padilha Bettero, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Cruzeiro do Sul, Chapada, Ponta Grossa, PR, Brasil",-25.0607741,-50.2025246
"Rua Berilonita, Neves, Ponta Grossa, PR, Brasil",-25.0742936,-50.1338285
"Rua Professor Coelho e Souza, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Maria Avelina Martins Braga, Contorno, Ponta Grossa, PR, Brasil",-25.1003974,-50.1904588
"Rua Canaã, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0497625,-50.1404702
"Rua Ítalo Moro, Estrela, Ponta Grossa, PR, Brasil",-25.1050491,-50.173524
"Rua Arlindo Mansani, Neves, Ponta Grossa, PR, Brasil",-25.0702683,-50.1284219
"Rua Clycema Kozzatz Carvalho, Neves, Ponta Grossa, PR, Brasil",-25.0698253,-50.0988219
"Rua Maria Geny Bomfati, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Amoreira, Uvaranas, Ponta Grossa, PR, Brasil",-25.0842199,-50.1334994
"Rua Henrique Thielen, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.077475,-50.1531609
"Rua Herculano de Freitas, Nova Rússia, Ponta Grossa, PR, Brasil",,
"Rua Angelo Moss Sobrinho, Cará-cará, Ponta Grossa, PR, Brasil",-25.1218067,-50.1189848
"Rua Padre Isaias Becher, Neves, Ponta Grossa, PR, Brasil",,
"Rua Fagundes Varela, Neves, Ponta Grossa, PR, Brasil",-25.074403,-50.1263837
"Rua Guaraqueçaba, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0922604,-50.1788504
"Rua Helio Dias, Neves, Ponta Grossa, PR, Brasil",,
"Rua Doutor Jaime Gusmann, Ronda, Ponta Grossa, PR, Brasil",-25.1070896,-50.1816606
"Rua Abílio Ramos, Chapada, Ponta Grossa, PR, Brasil",,
"Rua Santo Agostinho, Cará-cará, Ponta Grossa, PR, Brasil",-25.1214714,-50.1108347
"Rua Pombo, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1388464,-50.1658913
"Rua Reverendo Oziel de Freitas, Cará-cará, Ponta Grossa, PR, Brasil",-25.1149243,-50.1180243
"Rua João Visinoni, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1398697,-50.170514
"Rua José Borato, Contorno, Ponta Grossa, PR, Brasil",-25.1101283,-50.2073405
"Rua Santo Inácio, Olarias, Ponta Grossa, PR, Brasil",-25.1109586,-50.1349683
"Rua Antônio Vieira, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0769528,-50.1718643
"Rua Doutor Nilton Luiz de Castro, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1269523,-50.1793002
"Rua Manoel Bindi, Estrela, Ponta Grossa, PR, Brasil",-25.1118536,-50.1742891
"Rua Laranjeira, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0661568,-50.1351236
"Rua Francisco Galvão, Chapada, Ponta Grossa, PR, Brasil",-25.0772445,-50.2332083
"Rua Samuel Berszacher, Uvaranas, Ponta Grossa, PR, Brasil",-25.0966543,-50.136832
"Rua Marmeleiro, Cará-cará, Ponta Grossa, PR, Brasil",-25.1280951,-50.1090491
"Rua Quintino Bocaiúva, Orfãs, Ponta Grossa, PR, Brasil",-25.0821589,-50.1654889
"Rua Prefeito Coronel Victor Antônio Batista, Neves, Ponta Grossa, PR, Brasil",-25.0785185,-50.1355118
"Rua Prudentópolis, Chapada, Ponta Grossa, PR, Brasil",-25.0745185,-50.2035697
"Rua Pedro Clementino da Silva, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Jorge Luiz dos Santos, Uvaranas, Ponta Grossa, PR, Brasil",-25.0830427,-50.1050088
"Rua Félix Pacheco, Uvaranas, Ponta Grossa, PR, Brasil",-25.0851741,-50.1186556
"Rua Esther Johansen, Cará-cará, Ponta Grossa, PR, Brasil",-25.1075716,-50.1050182
"Rua Helena Nastas Sallum, Boa Vista, Ponta Grossa, PR, Brasil",-25.0496967,-50.1637675
"Rua Iadviga Giebeluka, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Luiz Carlos de Almeida, Cará-cará, Ponta Grossa, PR, Brasil",-25.1311478,-50.1191849
"Rua Doutor Waldemar Steudel, Estrela, Ponta Grossa, PR, Brasil",-25.1093788,-50.1751232
"Rua Doutor Michel Namur, Boa Vista, Ponta Grossa, PR, Brasil",-25.0593722,-50.1655225
"Rua Andradita, Neves, Ponta Grossa, PR, Brasil",-25.0734447,-50.1322401
"Rua Abelardo de Brito, Ronda, Ponta Grossa, PR, Brasil",-25.1128876,-50.1845668
"Rua Augusto Tochinski, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Paulino Primo Nadal, Neves, Ponta Grossa, PR, Brasil",,
"Rua Ivo Mendes Barreto, Olarias, Ponta Grossa, PR, Brasil",-25.1171435,-50.137409
"Rua Turíbio Lopes de Lara, Contorno, Ponta Grossa, PR, Brasil",-25.1071407,-50.1909947
"Rua Watt, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1354963,-50.1546737
"Rua Campos Sales, Uvaranas, Ponta Grossa, PR, Brasil",-25.0867488,-50.1478186
"Rua Maria Aparecida Veiga Gomes, Neves, Ponta Grossa, PR, Brasil",-25.0666381,-50.1104297
"Rua Eça de Queiroz, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1359445,-50.1562403
"Rua Francisco Guilhermino, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0557974,-50.1392399
"Rua Tereza Ternowski Afinovicz, Neves, Ponta Grossa, PR, Brasil",,
"Rua Santa Cecília, Cará-cará, Ponta Grossa, PR, Brasil",-25.1188413,-50.1045499
"Rua Júlio Cortazar, Cará-cará, Ponta Grossa, PR, Brasil",-25.1722061,-50.1310155
"Rua Antonia Buturi Necatschalon, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.148283,-50.1833637
"Rua Eduardo Bonjean, Uvaranas, Ponta Grossa, PR, Brasil",-25.0913858,-50.1190911
"Rua Barão Von Holleben, Contorno, Ponta Grossa, PR, Brasil",-25.1060842,-50.2168279
"Rua Assir Belotto, Neves, Ponta Grossa, PR, Brasil",,
"Rua Anna Elisabeth Hartmann, Contorno, Ponta Grossa, PR, Brasil",-25.1101827,-50.2025927
"Rua Goiabeira, Contorno, Ponta Grossa, PR, Brasil",-25.0960896,-50.2058912
"Rua Antônio Branco, Uvaranas, Ponta Grossa, PR, Brasil",-25.08989,-50.1484295
"Rua Jânio Quadros, Chapada, Ponta Grossa, PR, Brasil",-25.0615513,-50.2302778
"Rua Afonso Ozório Teixeira, Cará-cará, Ponta Grossa, PR, Brasil",-25.1088917,-50.110233
"Rua Barão de Jacutinga, Uvaranas, Ponta Grossa, PR, Brasil",-25.1023863,-50.1018118
"Rua Maria de Lourdes Valgas, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Governador Pedro Viriato Parigot de Souza, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0587479,-50.1414583
"Rua Antônio Olavo Branco Martins, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Odorico Mendes, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0827281,-50.1500862
"Rua Orlando Becher, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0581945,-50.1365672
"Avenida Sudoeste, Piriquitos, Ponta Grossa, PR, Brasil",-25.0503309,-50.2282404
"Rua Tirios, Uvaranas, Ponta Grossa, PR, Brasil",-25.079541,-50.1071503
"Rua Castro Alves, Uvaranas, Ponta Grossa, PR, Brasil",-25.0868726,-50.1453264
"Avenida Dom Pedro II, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0862869,-50.176957
"Rua Jonir Capri, Neves, Ponta Grossa, PR, Brasil",-25.0622031,-50.1136078
"Rua Expedicionário Silvio Kuntze, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Rua Bahia, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0861671,-50.1751316
"Rua Maracanã, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1442897,-50.169766
"Rua Ramiz Galvão, Oficinas, Ponta Grossa, PR, Brasil",-25.1148836,-50.1618063
"Rua Tupiniquins, Oficinas, Ponta Grossa, PR, Brasil",-25.1124761,-50.1467827
"Rua Francisco Piazzetta, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Alfazema, Contorno, Ponta Grossa, PR, Brasil",-25.116768,-50.2041951
"Rua Juriti, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1448704,-50.1652881
"Rua Jaguariaíva, Uvaranas, Ponta Grossa, PR, Brasil",-25.0850987,-50.134941
"Avenida Ernesto Vilela, Boa Vista, Ponta Grossa, PR, Brasil",-25.0817085,-50.1826642
"Rua Beija-flor, Piriquitos, Ponta Grossa, PR, Brasil",-25.0525681,-50.2242784
"Rua Costa Rica, Ronda, Ponta Grossa, PR, Brasil",-25.1063059,-50.1863565
"Rua Flavio Orlando Pilarski, Cará-cará, Ponta Grossa, PR, Brasil",-25.1312252,-50.1295974
"Rua Casemiro Zambrzycki, Boa Vista, Ponta Grossa, PR, Brasil",-25.0465044,-50.1681423
"Rua Casemiro Popinigis, Orfãs, Ponta Grossa, PR, Brasil",-25.0653397,-50.15586
"Rua Aníbal Theófilo, Uvaranas, Ponta Grossa, PR, Brasil",-25.0846096,-50.1395696
"Rua Arno Henrique Degraf, Cará-cará, Ponta Grossa, PR, Brasil",-25.127076,-50.1262804
"Rua Jaime Pinto Rosas, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0808925,-50.154928
"Rua Maria Bernadete Oliveira Silveira, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Guia Lopes, Uvaranas, Ponta Grossa, PR, Brasil",-25.0851609,-50.1160371
"Rua José Branco Ribas, Uvaranas, Ponta Grossa, PR, Brasil",-25.0919107,-50.0931821
"Rua Palmeira, Contorno, Ponta Grossa, PR, Brasil",-25.0985573,-50.2020657
"Rua Dílson Fanchin, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Arnaldo Teixeira, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua José Epaminondas de Almeida, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1389356,-50.168849
"Rua Leocádio Correia, Oficinas, Ponta Grossa, PR, Brasil",-25.1128387,-50.1550778
"Rua Guatemala, Olarias, Ponta Grossa, PR, Brasil",-25.1043721,-50.15075
"Travessa Ana Rita de Araújo Mendes, Uvaranas, Ponta Grossa, PR, Brasil",-25.0892894,-50.1490689
"Rua Tulipa, Contorno, Ponta Grossa, PR, Brasil",-25.1167191,-50.2048138
"Rua Gustavo Emílio Iansen, Contorno, Ponta Grossa, PR, Brasil",-25.0894242,-50.198038
"Rua João Cecy Filho, Neves, Ponta Grossa, PR, Brasil",-25.0784008,-50.1314663
"Rua Manoel Antônio Martins de Oliveira, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0628287,-50.134908
"Rua Fioravante Foggiato, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.064501,-50.1475207
"Rua Joaquim da Silva Carneiro, Piriquitos, Ponta Grossa, PR, Brasil",-25.0503363,-50.2452108
"Rua Athaide Rodrigues de Almeida, Cará-cará, Ponta Grossa, PR, Brasil",-25.1135121,-50.1237695
"Rua Leopoldo Degraf Rosas, Cará-cará, Ponta Grossa, PR, Brasil",-25.1359512,-50.1426219
"Rua Tilápia, Cará-cará, Ponta Grossa, PR, Brasil",-25.11827,-50.0965739
"Rua Padre Francisco Biermann, Cará-cará, Ponta Grossa, PR, Brasil",-25.1180064,-50.1115476
"Rua O Brasil Para Cristo, Chapada, Ponta Grossa, PR, Brasil",-25.0672962,-50.2063679
"Rua Emiliano Perneta, Uvaranas, Ponta Grossa, PR, Brasil",-25.0940615,-50.141993
"Avenida Frederico Constante Degraf, Chapada, Ponta Grossa, PR, Brasil",-25.0773774,-50.2081013
"Rua Betel, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0480964,-50.143426
"Rua Paulina Leuzinski, Cará-cará, Ponta Grossa, PR, Brasil",-25.1240522,-50.1097192
"Rua Francinê Carvalho Justus, Cará-cará, Ponta Grossa, PR, Brasil",-25.1313262,-50.1174417
"Rua Colorado, Chapada, Ponta Grossa, PR, Brasil",-25.0700495,-50.2024282
"Rua Pedro Luiz Correia, Chapada, Ponta Grossa, PR, Brasil",-25.0810245,-50.2033306
"Rua Padre Francisco Birmann, Cará-cará, Ponta Grossa, PR, Brasil",-25.1180064,-50.1115476
"Rua Ruy Holzmann, Contorno, Ponta Grossa, PR, Brasil",-25.11379,-50.2046516
"Rua Santa Lúcia, Cará-cará, Ponta Grossa, PR, Brasil",-25.1191046,-50.1054184
"Rua Coronel Vivida, Oficinas, Ponta Grossa, PR, Brasil",-25.1318611,-50.1413837
"Rua Leonor Fornazari Becher, Neves, Ponta Grossa, PR, Brasil",-25.0591079,-50.1175531
"Rua Nogueira, Contorno, Ponta Grossa, PR, Brasil",-25.0923815,-50.2098203
"Rua Praia Riacho Doce, Contorno, Ponta Grossa, PR, Brasil",-25.0979291,-50.2185769
"Rua Nelson Basílio Kulcheski, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0643419,-50.1467473
"Rua Concorde, Cará-cará, Ponta Grossa, PR, Brasil",-25.1824859,-50.1470711
"Rua Antúrio, Contorno, Ponta Grossa, PR, Brasil",-25.1164717,-50.2029677
"Rua José Carlos Minorino, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Vila Velha, Contorno, Ponta Grossa, PR, Brasil",-25.1409845,-50.1984483
"Rua Santa Maura, Cará-cará, Ponta Grossa, PR, Brasil",-25.1194458,-50.106219
"Rua João Adamowicz, Neves, Ponta Grossa, PR, Brasil",-25.0687728,-50.1266602
"Rua Altair de Oliveira Mongruel, Ronda, Ponta Grossa, PR, Brasil",,
"Rua Alexandre Herculano, Nova Rússia, Ponta Grossa, PR, Brasil",-25.083499,-50.1895511
"Rua Carlos Vetorazzi, Oficinas, Ponta Grossa, PR, Brasil",-25.1179005,-50.1605206
"Rua Zeus, Chapada, Ponta Grossa, PR, Brasil",-25.0700926,-50.2192084
"Rua Possidônio da Cunha Santos, Uvaranas, Ponta Grossa, PR, Brasil",-25.1023054,-50.1163635
"Rua Bernardo Sávio, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0754862,-50.1508894
"Rua Jorge Alves Pereira, Boa Vista, Ponta Grossa, PR, Brasil",-25.0531213,-50.1706775
"Rua Mello de Moraes, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0809144,-50.1492405
"Rua João Maria Sauerbier, Cará-cará, Ponta Grossa, PR, Brasil",-25.1203395,-50.1148364
"Rua Pedro Zardo, Orfãs, Ponta Grossa, PR, Brasil",-25.0859207,-50.1679985
"Rua Theodoro Guimarães, Boa Vista, Ponta Grossa, PR, Brasil",,
"Rua Paulo Menotti Del Picchia, Cará-cará, Ponta Grossa, PR, Brasil",-25.1764807,-50.1326819
"Rua Lysandro Antunes Sampaio, Ronda, Ponta Grossa, PR, Brasil",,
"Rua Doutor Moncorvo Filho, Oficinas, Ponta Grossa, PR, Brasil",-25.1276911,-50.1524957
"Rua Cupuaçu, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0653133,-50.134885
"Rua Carlos de Laet, Oficinas, Ponta Grossa, PR, Brasil",-25.1155083,-50.1553014
"Rua Peri, Cará-cará, Ponta Grossa, PR, Brasil",-25.1289411,-50.1062157
"Rua Arthur Augusto Beck, Neves, Ponta Grossa, PR, Brasil",-25.069856,-50.1299413
"Rua São Carlos do Ivaí, Contorno, Ponta Grossa, PR, Brasil",-25.1030229,-50.1935159
"Rua Saint Hilaire, Oficinas, Ponta Grossa, PR, Brasil",-25.1088856,-50.1577511
"Rua Capanema, Oficinas, Ponta Grossa, PR, Brasil",-25.1278583,-50.1360488
"Rua Sebastião Túllio, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Rua Darcyr Wambier, Contorno, Ponta Grossa, PR, Brasil",-25.0997601,-50.2134648
"Rua Praia Porto de Pedras, Contorno, Ponta Grossa, PR, Brasil",-25.0965469,-50.2172788
"Rua Santa Rita, Cará-cará, Ponta Grossa, PR, Brasil",-25.1524986,-50.1069202
"Rua Odete da Silva Lopes, Contorno, Ponta Grossa, PR, Brasil",-25.104493,-50.2078106
"Rua Bambu, Cará-cará, Ponta Grossa, PR, Brasil",-25.1300044,-50.1083762
"Rua Bolívia, Ronda, Ponta Grossa, PR, Brasil",-25.09944,-50.1699528
"Rua Visconde de Porto Alegre, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0789492,-50.1785578
"Rua Luiz Antonio Favero, Neves, Ponta Grossa, PR, Brasil",,
"Rua Horácio Vilela Guimarães, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0702561,-50.154604
"Rua Haroldo Gerber, Contorno, Ponta Grossa, PR, Brasil",-25.0910685,-50.2018818
"Rua Cristóvão Rosteck Gaia, Neves, Ponta Grossa, PR, Brasil",,
"Rua Tenente-Coronel Valdir Copetti Neves, Neves, Ponta Grossa, PR, Brasil",,
"Rua Luiz Copla, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0764688,-50.1454111
"Rua Guimorvan de Menezes, Cará-cará, Ponta Grossa, PR, Brasil",-25.130618,-50.1187552
"Rua Washington Luiz, Neves, Ponta Grossa, PR, Brasil",-25.0748306,-50.1341473
"Rua Paranacity, Cará-cará, Ponta Grossa, PR, Brasil",-25.1076462,-50.1043195
"Rua Corisco, Cará-cará, Ponta Grossa, PR, Brasil",-25.1771611,-50.1436251
"Rua Chafic Azim, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0567604,-50.1399435
"Rua Alcides Pedro Gulin, Cará-cará, Ponta Grossa, PR, Brasil",-25.1363963,-50.1397524
"Rua Cândido Borsato, Uvaranas, Ponta Grossa, PR, Brasil",-25.0890023,-50.0866737
"Rua Tucunaré, Cará-cará, Ponta Grossa, PR, Brasil",-25.1183184,-50.0979969
"Rua Zilda de Oliveira Blanc, Neves, Ponta Grossa, PR, Brasil",-25.0709194,-50.0976342
"Rua Regina Basso Martins, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.148193,-50.1818107
"Rua Cirema Becker, Contorno, Ponta Grossa, PR, Brasil",-25.1065644,-50.2205189
"Rua José Galdino dos Reis, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Lizandro Alves de Araújo, Chapada, Ponta Grossa, PR, Brasil",-25.0859187,-50.1941803
"Rua Egídio Doná, Orfãs, Ponta Grossa, PR, Brasil",-25.0686169,-50.1632661
"Rua Camila Napoli Madureira, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",,
"Rua Boleslau Brigola, Neves, Ponta Grossa, PR, Brasil",-25.0661332,-50.1088488
"Rua Rio Sena, Piriquitos, Ponta Grossa, PR, Brasil",-25.0431997,-50.2411439
"Rua Cassimiro Uczak, Olarias, Ponta Grossa, PR, Brasil",-25.1123919,-50.127648
"Rua Laurindo Rabelo, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Rua Massaranduba, Cará-cará, Ponta Grossa, PR, Brasil",-25.1272871,-50.1082389
"Rua Antônio Haas, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Anortita, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1476203,-50.1717221
"Rua Ewaldo Nack, Neves, Ponta Grossa, PR, Brasil",-25.0693759,-50.1187739
"Rua Miguel Schimanski, Ronda, Ponta Grossa, PR, Brasil",,
"Rua Periquito, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1368464,-50.1658943
"Rua Iskandar Assaad Zammar, Contorno, Ponta Grossa, PR, Brasil",-25.108172,-50.2061715
"Rua Lídia Scheidt Curi, Boa Vista, Ponta Grossa, PR, Brasil",-25.0543397,-50.1737238
"Rua João David Justus, Uvaranas, Ponta Grossa, PR, Brasil",-25.1019402,-50.1152163
"Rua Haroldo Fernando Geber, Neves, Ponta Grossa, PR, Brasil",-25.0669523,-50.1190403
"Rua Cabo Levi Ribeiro Bueno, Piriquitos, Ponta Grossa, PR, Brasil",-25.0547651,-50.2368592
"Rua Orlando Vilela da Costa, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Babilônia, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0485704,-50.1383646
"Rua São Rômulo, Chapada, Ponta Grossa, PR, Brasil",-25.0634446,-50.207378
"Rua Naldi Teixeira, Uvaranas, Ponta Grossa, PR, Brasil",,
"Rua Rogério Kloster, Uvaranas, Ponta Grossa, PR, Brasil",-25.0873152,-50.0912639
"Rua Paraíba, Olarias, Ponta Grossa, PR, Brasil",-25.1012007,-50.1532294
"Rua Odilon Antunes Mendes, Estrela, Ponta Grossa, PR, Brasil",-25.1069563,-50.1754634
"Rua Argentina Vargas de Oliveira, Piriquitos, Ponta Grossa, PR, Brasil",-25.0444523,-50.2234052
"Rua José Ferreira de Menezes, Neves, Ponta Grossa, PR, Brasil",,
"Rua Germano Justus, Cará-cará, Ponta Grossa, PR, Brasil",-25.1182002,-50.1246657
"Rua Plínio Cezarotti, Uvaranas, Ponta Grossa, PR, Brasil",-25.1052239,-50.1186662
"Rua Rio Pirapó, Cará-cará, Ponta Grossa, PR, Brasil",-25.1280404,-50.1041247
"Rua Orquídea, Contorno, Ponta Grossa, PR, Brasil",-25.1168152,-50.2066559
"Rua Jornalista Altair Ramalho, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Margarete Márcia Mazur, Oficinas, Ponta Grossa, PR, Brasil",-25.1220745,-50.1610286
"Rua Dirceu Ditzel, Cará-cará, Ponta Grossa, PR, Brasil",,
"Rua Irmã Amália Terezinha Jurkevicz, Chapada, Ponta Grossa, PR, Brasil",,
"Rua Bartolomeu de Gusmão, Uvaranas, Ponta Grossa, PR, Brasil",-25.0880761,-50.1518138
"Rua Lauro Ferreira Ribas, Uvaranas, Ponta Grossa, PR, Brasil",-25.0945895,-50.0886418
"Rua Enio Jorge Malinoski, Cará-cará, Ponta Grossa, PR, Brasil",-25.1146992,-50.1258506
"Rua Visconde de Nacar, Centro, Ponta Grossa, PR, Brasil",-25.1003018,-50.1630748
"Rua Domingos Tozetto, Neves, Ponta Grossa, PR, Brasil",-25.0703618,-50.0997708
"Rua Francisco Braga, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0686931,-50.1421166
"Rua Centenário do Sul, Boa Vista, Ponta Grossa, PR, Brasil",-25.0682594,-50.1786656
"Rua Nelson Werneck Sodré, Jardim Carvalho, Ponta Grossa, PR, Brasil",,
"Rua Edison Ribeiro, Piriquitos, Ponta Grossa, PR, Brasil",,
"Rua Jabuticabeira, Contorno, Ponta Grossa, PR, Brasil",,
"Rua Manoel Bueno Correia, Chapada, Ponta Grossa, PR, Brasil",-25.0806982,-50.2386493
