preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta,vagas_garagem,bairro,tipo_imovel,preco_m2,endereco_geo,lat,lon,nivel_geocoding
399000.0,Rua Almirante Barroso,"Casa para comprar com 113 m², 3 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,2.0,113.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavanderia-coletiva-uvaranas-ponta-grossa-113m2-id-2830403513/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Uvaranas,Casa,3530.973451327434,"Rua Almirante Barroso, Uvaranas, Ponta Grossa, PR, Brasil",-25.0837719,-50.1389586,rua_bairro
490000.0,Rua Manoel Bindi,"Sobrado para comprar com 137 m², 3 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,2.0,137.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-area-de-servico-estrela-ponta-grossa-137m2-id-2725006057/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Estrela,Sobrado,3576.6423357664235,"Rua Manoel Bindi, Estrela, Ponta Grossa, PR, Brasil",-25.1118536,-50.1742891,rua_bairro
220000.0,Rua Lazurita,"Casa para comprar com 80 m², 3 quartos, 1 banheiro, 1 vaga emNeves, Ponta Grossa",3.0,1.0,80.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavanderia-coletiva-neves-ponta-grossa-80m2-id-2800282123/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,1.0,Neves,Casa,2750.0,"Neves, Ponta Grossa, PR, Brasil",,,falhou
640000.0,Rua Jorge Alves Pereira,"Sobrado para comprar com 133 m², 3 quartos, 3 banheiros, 2 vagas emBoa Vista, Ponta Grossa",3.0,3.0,133.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-boa-vista-ponta-grossa-133m2-id-2842015637/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Boa Vista,Sobrado,4812.0300751879695,"Rua Jorge Alves Pereira, Boa Vista, Ponta Grossa, PR, Brasil",-25.0531213,-50.1706775,rua_bairro
200000.0,Rua Júlio César Vicente da Silva,"Casa para comprar com 96 m², 2 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",2.0,1.0,96.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-uvaranas-ponta-grossa-96m2-id-2800459723/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Uvaranas,Casa,2083.3333333333335,"Rua Júlio César Vicente da Silva, Uvaranas, Ponta Grossa, PR, Brasil",-25.1055707,-50.0973421,rua_bairro
400000.0,Rua Irmã Aparecida Andrés,"Sobrado para comprar com 100 m², 3 quartos, 2 banheiros, 1 vaga emColônia Dona Luíza, Ponta Grossa",3.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-100m2-id-2828259735/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,1.0,Colônia Dona Luíza,Sobrado,4000.0,"Rua Irmã Aparecida Andrés, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1371699,-50.1677162,rua_bairro
170000.0,Avenida Siqueira Campos,"Casa de condomínio para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-quintal-uvaranas-ponta-grossa-48m2-id-2811518847/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,1.0,Uvaranas,Casa de condomínio,3541.6666666666665,"Avenida Siqueira Campos, Uvaranas, Ponta Grossa, PR, Brasil",-25.1549716,-50.1232601,rua_bairro
360000.0,Rua Eloy Luiz Menegotto,"Casa para comprar com 90 m², 3 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,2.0,90.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-uvaranas-ponta-grossa-90m2-id-2725006109/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Uvaranas,Casa,4000.0,"Rua Eloy Luiz Menegotto, Uvaranas, Ponta Grossa, PR, Brasil",-25.1087045,-50.1202093,rua_bairro
590000.0,,"Apartamento para comprar com 140 m², 2 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",2.0,1.0,140.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-estrela-ponta-grossa-140m2-id-2797385124/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,1.0,Estrela,Apartamento,4214.285714285715,,34.220389,70.3800314,bairro
180000.0,Rua Antônio Saad,"Casa para comprar com 90 m², 2 quartos, 2 banheiros, 2 vagas emBoa Vista, Ponta Grossa",2.0,2.0,90.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-mobiliado-boa-vista-ponta-grossa-90m2-id-2559401687/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Boa Vista,Casa,2000.0,"Rua Antônio Saad, Boa Vista, Ponta Grossa, PR, Brasil",-25.0539705,-50.1513379,rua_bairro
199000.0,Rua Doutor Paula Xavier,"Casa de Vila para comprar com 72 m², 3 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",3.0,1.0,72.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-vila-3-quartos-centro-ponta-grossa-72m2-id-2559401528/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Centro,Casa de Vila,2763.8888888888887,"Rua Doutor Paula Xavier, Centro, Ponta Grossa, PR, Brasil",-25.1023356,-50.161122,rua_bairro
250000.0,Rua Antônio Saad,"Casa de condomínio para comprar com 80 m², 3 quartos, 1 banheiro emBoa Vista, Ponta Grossa",3.0,1.0,80.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-boa-vista-ponta-grossa-80m2-id-2825745522/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,,Boa Vista,Casa de condomínio,3125.0,"Rua Antônio Saad, Boa Vista, Ponta Grossa, PR, Brasil",-25.0539705,-50.1513379,rua_bairro
550000.0,,"Apartamento para comprar com 162 m², 2 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",2.0,3.0,162.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-centro-ponta-grossa-162m2-id-2797388161/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,1.0,Centro,Apartamento,3395.061728395062,,34.220389,70.3800314,bairro
5000000.0,Rua Teixeira Mendes,"Lote/Terreno para comprar com 8400 m² emUvaranas, Ponta Grossa",,,8400.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-8400m2-id-2782422828/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,,Uvaranas,Lote/Terreno,595.2380952380952,"Rua Teixeira Mendes, Uvaranas, Ponta Grossa, PR, Brasil",-25.0941714,-50.1125256,rua_bairro
220000.0,Rua Rio Danúbio,"Casa para comprar com 45 m², 2 quartos, 1 banheiro, 2 vagas emPiriquitos, Ponta Grossa",2.0,1.0,45.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-piriquitos-ponta-grossa-45m2-id-2576449388/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Piriquitos,Casa,4888.888888888889,"Rua Rio Danúbio, Piriquitos, Ponta Grossa, PR, Brasil",-25.0412615,-50.2448129,rua_bairro
500000.0,Rua Rocha Carvalhães,"Apartamento para comprar com 70 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,70.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-orfas-ponta-grossa-70m2-id-2576449396/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Orfãs,Apartamento,7142.857142857143,"Rua Rocha Carvalhães, Orfãs, Ponta Grossa, PR, Brasil",-25.0852334,-50.1684305,rua_bairro
275000.0,Rua Ângelo Madalozzo,"Apartamento para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jardim-carvalho-ponta-grossa-48m2-id-2865197354/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,1.0,Jardim Carvalho,Apartamento,5729.166666666667,"Rua Ângelo Madalozzo, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0771506,-50.1469084,rua_bairro
300000.0,Rua Luiz de Paula,"Sobrado para comprar com 66 m², 2 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",2.0,2.0,66.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-cozinha-uvaranas-ponta-grossa-66m2-id-2769264638/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Uvaranas,Sobrado,4545.454545454545,"Rua Luiz de Paula, Uvaranas, Ponta Grossa, PR, Brasil",-25.1122172,-50.1271215,rua_bairro
100000.0,Rua São José dos Pinhais,"Lote/Terreno para comprar com 212 m² emOficinas, Ponta Grossa",,,212.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-oficinas-ponta-grossa-212m2-id-2590917530/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,,Oficinas,Lote/Terreno,471.6981132075472,"Rua São José dos Pinhais, Oficinas, Ponta Grossa, PR, Brasil",-25.128554,-50.1363204,rua_bairro
225000.0,Rua Orfile Angelina Passetti,"Casa para comprar com 55 m², 2 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-neves-ponta-grossa-55m2-id-2632706777/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,2.0,Neves,Casa,4090.909090909091,"Neves, Ponta Grossa, PR, Brasil",,,falhou
90000.0,Rua Rio Capanema,"Lote/Terreno para comprar com 412 m² emChapada, Ponta Grossa",,,412.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-chapada-ponta-grossa-412m2-id-2800285318/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,,Chapada,Lote/Terreno,218.44660194174756,"Rua Rio Capanema, Chapada, Ponta Grossa, PR, Brasil",-25.0679647,-50.1994216,rua_bairro
172710.0,Rua Paulina Leuzinski,"Lote/Terreno para comprar com 360 m² emCará-cará, Ponta Grossa",,,360.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-360m2-id-2725005608/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,,Cará-cará,Lote/Terreno,479.75,"Rua Paulina Leuzinski, Cará-cará, Ponta Grossa, PR, Brasil",-25.1240522,-50.1097192,rua_bairro
200000.0,Rua Sotero dos Reis,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga emColônia Dona Luíza, Ponta Grossa",2.0,1.0,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-52m2-id-2854706140/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:27:41,1.0,Colônia Dona Luíza,Apartamento,3846.153846153846,"Rua Sotero dos Reis, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1379537,-50.1565852,rua_bairro
300000.0,Rua Valentin Favarin,"Casa de condomínio para comprar com 64 m², 3 quartos, 1 banheiro, 49 vagas emJardim Carvalho, Ponta Grossa",3.0,1.0,64.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mobiliado-jardim-carvalho-ponta-grossa-64m2-id-2845416785/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:28:04,49.0,Jardim Carvalho,Casa de condomínio,4687.5,"Rua Valentin Favarin, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0535244,-50.1405816,rua_bairro
114838.0,Rua Angelo Moss Sobrinho,"Casa para comprar com 101 m², 2 quartos, 1 banheiro emCará-cará, Ponta Grossa",2.0,1.0,101.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-101m2-id-2866210145/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:28:04,,Cará-cará,Casa,1137.009900990099,"Rua Angelo Moss Sobrinho, Cará-cará, Ponta Grossa, PR, Brasil",-25.1218067,-50.1189848,rua_bairro
2700000.0,,"Casa para comprar com 500 m², 5 quartos, 6 banheiros, 2 vagas emEstrela, Ponta Grossa",5.0,6.0,500.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-estrela-ponta-grossa-500m2-id-2859829054/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:28:04,2.0,Estrela,Casa,5400.0,,34.220389,70.3800314,bairro
250000.0,Rua Haroldo Fernando Geber,"Casa para comprar com 110 m², 2 quartos, 1 banheiro emNeves, Ponta Grossa",2.0,1.0,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-neves-ponta-grossa-110m2-id-2866028256/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:28:04,,Neves,Casa,2272.7272727272725,"Rua Haroldo Fernando Geber, Neves, Ponta Grossa, PR, Brasil",-25.0669523,-50.1190403,rua_bairro
240000.0,Rua Vicente Spósito,"Apartamento para comprar com 72 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,72.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-72m2-id-2611409990/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:28:04,1.0,Uvaranas,Apartamento,3333.3333333333335,"Rua Vicente Spósito, Uvaranas, Ponta Grossa, PR, Brasil",-25.0943465,-50.1146848,rua_bairro
