preco,condominio,iptu,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta,vagas_garagem,bairro,tipo_imovel,preco_m2,endereco_geo,lat,lon,nivel_geocoding
3900.0,900.0,300.0,Rua Luís Correia de Melo,"Flat para alugar com 58 m², 1 quarto, 1 banheiro, 1 vaga emVila Cruzeiro, São Paulo",1.0,1,58.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-cruzeiro-sao-paulo-58m2-id-2853401197/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:02:44,1.0,Vila Cruzeiro,Flat,67.24137931034483,"Vila Cruzeiro, São Paulo, SP, Brasil",,,falhou
9800.0,900.0,300.0,Rua Joaquim Guarani,"Apartamento para alugar com 70 m², 2 quartos, 2 banheiros, 1 vaga emJardim das Acácias, São Paulo",2.0,2,70.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-jardim-das-acacias-sao-paulo-70m2-id-2806184446/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:02:44,1.0,Jardim das Acácias,Apartamento,140.0,"Jardim das Acácias, São Paulo, SP, Brasil",,,falhou
3350.0,700.0,150.0,Avenida Doutor Cardoso de Melo,"Flat para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emVila Olímpia, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-olimpia-sao-paulo-35m2-id-2853397359/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:02:44,1.0,Vila Olímpia,Flat,95.71428571428571,"Avenida Doutor Cardoso de Melo, Vila Olímpia, São Paulo, SP, Brasil",-23.5965974,-46.6887775,rua_bairro
4550.0,1500.0,450.0,Rua Pamplona,"Flat para alugar com 51 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,51.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-51m2-id-2853833901/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:02:44,1.0,Jardim Paulista,Flat,89.2156862745098,"Rua Pamplona, Jardim Paulista, São Paulo, SP, Brasil",-23.5650896,-46.6551169,rua_bairro
28000.0,3000.0,14000.0,Rua Flórida,"Apartamento para alugar com 220 m², 4 quartos, 3 banheiros, 3 vagas emCidade Monções, São Paulo",4.0,3,220.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-brooklin-zona-sul-sao-paulo-sp-220m2-id-2763319480/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,3.0,Cidade Monções,Apartamento,127.27272727272727,"Cidade Monções, São Paulo, SP, Brasil",,,falhou
9200.0,1900.0,600.0,Rua Aimberê,"Apartamento para alugar com 128 m², 3 quartos, 3 banheiros, 2 vagas emPerdizes, São Paulo",3.0,3,128.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-perdizes-zona-oeste-sao-paulo-sp-128m2-id-2868150767/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,2.0,Perdizes,Apartamento,71.875,"Rua Aimberê, Perdizes, São Paulo, SP, Brasil",-23.5356841,-46.6802831,rua_bairro
19000.0,3500.0,600.0,Rua Barão do Triunfo,"Apartamento para alugar com 240 m², 5 quartos, 5 banheiros, 4 vagas emBrooklin Paulista, São Paulo",5.0,5,240.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-5-quartos-com-piscina-brooklin-zona-sul-sao-paulo-sp-240m2-id-2874653279/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,4.0,Brooklin Paulista,Apartamento,79.16666666666667,"Brooklin Paulista, São Paulo, SP, Brasil",,,falhou
5260.0,,,Rua Pamplona,"Flat para alugar com 31 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,31.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-31m2-id-2836930671/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Jardim Paulista,Flat,169.67741935483872,"Rua Pamplona, Jardim Paulista, São Paulo, SP, Brasil",-23.5650896,-46.6551169,rua_bairro
28000.0,,1100.0,Rua Marieta,"Casa para alugar com 200 m², 3 quartos, 2 banheiros, 2 vagas emJardim América, São Paulo",3.0,2,200.0,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-jardim-america-sao-paulo-200m2-id-2817279616/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,2.0,Jardim América,Casa,140.0,"Jardim América, São Paulo, SP, Brasil",,,falhou
7500.0,1300.0,500.0,Rua Marcos Lopes,"Flat para alugar com 69 m², 1 quarto, 1 banheiro, 2 vagas emVila Nova Conceição, São Paulo",1.0,1,69.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-69m2-id-2810066414/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,2.0,Vila Nova Conceição,Flat,108.69565217391305,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
3600.0,580.0,222.0,Rua Álvaro Rodrigues,"Flat para alugar com 32 m², 1 quarto, 1 banheiro emVila Cordeiro, São Paulo",1.0,1,32.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-cordeiro-sao-paulo-32m2-id-2866120362/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,,Vila Cordeiro,Flat,112.5,"Vila Cordeiro, São Paulo, SP, Brasil",,,falhou
2800.0,1200.0,100.0,Rua Bela Cintra,"Flat para alugar com 30 m², 1 quarto, 1 banheiro, 1 vaga emConsolação, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-consolacao-sao-paulo-30m2-id-2853401730/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Consolação,Flat,93.33333333333333,"Rua Bela Cintra, Consolação, São Paulo, SP, Brasil",-23.5544191,-46.6595673,rua_bairro
4000.0,400.0,100.0,Rua Gabriel de Lara,"Apartamento para alugar com 33 m², 1 quarto, 1 banheiro, 1 vaga emVila Cordeiro, São Paulo",1.0,1,33.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-vila-cordeiro-sao-paulo-33m2-id-2821123315/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Vila Cordeiro,Apartamento,121.21212121212122,"Vila Cordeiro, São Paulo, SP, Brasil",,,falhou
5000.0,1535.0,625.0,Rua Alvorada,"Flat para alugar com 50 m², 2 quartos, 1 banheiro, 1 vaga emVila Olímpia, São Paulo",2.0,1,50.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-vila-olimpia-sao-paulo-50m2-id-2853833609/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Vila Olímpia,Flat,100.0,"Rua Alvorada, Vila Olímpia, São Paulo, SP, Brasil",-23.6007823,-46.6822431,rua_bairro
3425.0,2353.0,722.0,Rua Amauri,"Flat para alugar com 42 m², 1 quarto, 1 banheiro, 1 vaga emJardim Europa, São Paulo",1.0,1,42.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-europa-sao-paulo-42m2-id-2853837888/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Jardim Europa,Flat,81.54761904761905,"Rua Amauri, Jardim Europa, São Paulo, SP, Brasil",-23.5800118,-46.6815317,rua_bairro
15000.0,2100.0,500.0,Alameda Casa Branca,"Apartamento para alugar com 95 m², 2 quartos, 3 banheiros, 1 vaga emJardim Paulista, São Paulo",2.0,3,95.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-jardim-paulista-sao-paulo-95m2-id-2825551255/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Jardim Paulista,Apartamento,157.89473684210526,"Alameda Casa Branca, Jardim Paulista, São Paulo, SP, Brasil",-23.5699112,-46.6639666,rua_bairro
4200.0,2445.0,355.0,Rua Balthazar da Veiga,"Flat para alugar com 70 m², 2 quartos, 1 banheiro, 1 vaga emVila Nova Conceição, São Paulo",2.0,1,70.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-vila-nova-conceicao-sao-paulo-70m2-id-2853472488/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Vila Nova Conceição,Flat,60.0,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
2710.0,1490.0,300.0,Avenida Jamaris,"Flat para alugar com 37 m², 1 quarto, 1 banheiro, 1 vaga emPlanalto Paulista, São Paulo",1.0,1,37.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-planalto-paulista-sao-paulo-37m2-id-2853838761/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Planalto Paulista,Flat,73.24324324324324,"Avenida Jamaris, Planalto Paulista, São Paulo, SP, Brasil",-23.6105642,-46.6544598,rua_bairro
35000.0,3476.0,1220.0,Alameda Ministro Rocha Azevedo,"Cobertura para alugar com 197 m², 2 quartos, 4 banheiros, 2 vagas emCerqueira César, São Paulo",2.0,4,197.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-com-piscina-cerqueira-cesar-sao-paulo-197m2-id-2778627541/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,2.0,Cerqueira César,Cobertura,177.66497461928935,"Alameda Ministro Rocha Azevedo, Cerqueira César, São Paulo, SP, Brasil",-23.5600482,-46.6580139,rua_bairro
2700.0,1300.0,200.0,Rua Ouro Branco,"Flat para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-35m2-id-2858329876/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Jardim Paulista,Flat,77.14285714285714,"Rua Ouro Branco, Jardim Paulista, São Paulo, SP, Brasil",-23.5713422,-46.6621957,rua_bairro
15000.0,2000.0,423.0,Rua Itacema,"Apartamento para alugar com 116 m², 3 quartos, 3 banheiros, 1 vaga emItaim Bibi, São Paulo",3.0,3,116.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-academia-itaim-bibi-sao-paulo-116m2-id-2870066821/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Itaim Bibi,Apartamento,129.31034482758622,"Rua Itacema, Itaim Bibi, São Paulo, SP, Brasil",-23.5794651,-46.6732809,rua_bairro
4000.0,550.0,134.0,Alameda dos Maracatins,"Apartamento para alugar com 30 m², 1 quarto, 1 banheiro, 1 vaga emIndianópolis, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-indianopolis-sao-paulo-30m2-id-2859752166/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Indianópolis,Apartamento,133.33333333333334,"Alameda dos Maracatins, Indianópolis, São Paulo, SP, Brasil",-23.6081551,-46.6618977,rua_bairro
3870.0,1900.0,230.0,Rua Balthazar da Veiga,"Flat para alugar com 45 m², 1 quarto, 1 banheiro, 1 vaga emVila Nova Conceição, São Paulo",1.0,1,45.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-45m2-id-2853404881/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Vila Nova Conceição,Flat,86.0,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
4236.0,700.0,300.0,Avenida Miruna,"Apartamento para alugar com 27 m², 1 quarto, 1 banheiro, 1 vaga emIndianópolis, São Paulo",1.0,1,27.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-indianopolis-sao-paulo-27m2-id-2773349398/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Indianópolis,Apartamento,156.88888888888889,"Avenida Miruna, Indianópolis, São Paulo, SP, Brasil",-23.6144532,-46.6618342,rua_bairro
3300.0,1500.0,200.0,Avenida Rouxinol,"Flat para alugar com 42 m², 1 quarto, 1 banheiro, 1 vaga emIndianópolis, São Paulo",1.0,1,42.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-indianopolis-sao-paulo-42m2-id-2853840312/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Indianópolis,Flat,78.57142857142857,"Avenida Rouxinol, Indianópolis, São Paulo, SP, Brasil",-23.6067697,-46.6662101,rua_bairro
5400.0,1100.0,120.0,Rua Doutor Paulo Vieira,"Apartamento para alugar com 107 m², 3 quartos, 2 banheiros, 1 vaga emSumaré, São Paulo",3.0,2,107.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-cozinha-sumare-sao-paulo-107m2-id-2812061006/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Sumaré,Apartamento,50.467289719626166,"Rua Doutor Paulo Vieira, Sumaré, São Paulo, SP, Brasil",-23.5436874,-46.6862983,rua_bairro
2900.0,1300.0,300.0,Rua Doutor João Clímaco Pereira,"Flat para alugar com 38 m², 1 quarto, 1 banheiro, 1 vaga emItaim Bibi, São Paulo",1.0,1,38.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-itaim-bibi-sao-paulo-38m2-id-2853837519/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Itaim Bibi,Flat,76.3157894736842,"Rua Doutor João Clímaco Pereira, Itaim Bibi, São Paulo, SP, Brasil",-23.5897644,-46.6732365,rua_bairro
4300.0,2300.0,400.0,Rua Leopoldo Couto Magalhães Júnior,"Flat para alugar com 70 m², 2 quartos, 1 banheiro, 2 vagas emItaim Bibi, São Paulo",2.0,1,70.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-itaim-bibi-sao-paulo-70m2-id-2853836925/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,2.0,Itaim Bibi,Flat,61.42857142857143,"Rua Leopoldo Couto Magalhães Júnior, Itaim Bibi, São Paulo, SP, Brasil",-23.5892049,-46.6839228,rua_bairro
13500.0,3000.0,800.0,Rua Constantino de Sousa,"Apartamento para alugar com 171 m², 2 quartos, 3 banheiros, 3 vagas emCampo Belo, São Paulo",2.0,3,171.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-campo-belo-sao-paulo-171m2-id-2853405066/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,3.0,Campo Belo,Apartamento,78.94736842105263,"Rua Constantino de Sousa, Campo Belo, São Paulo, SP, Brasil",-23.6268446,-46.6824632,rua_bairro
4700.0,2000.0,300.0,Rua Balthazar da Veiga,"Flat para alugar com 66 m², 2 quartos, 1 banheiro, 2 vagas emVila Nova Conceição, São Paulo",2.0,1,66.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-vila-nova-conceicao-sao-paulo-66m2-id-2853835807/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,2.0,Vila Nova Conceição,Flat,71.21212121212122,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
2320.0,1390.0,290.0,Rua Gomes de Carvalho,"Flat para alugar com 34 m², 1 quarto, 1 banheiro, 1 vaga emVila Olímpia, São Paulo",1.0,1,34.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-olimpia-sao-paulo-34m2-id-2853399446/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:01,1.0,Vila Olímpia,Flat,68.23529411764706,"Rua Gomes de Carvalho, Vila Olímpia, São Paulo, SP, Brasil",-23.5981538,-46.6829066,rua_bairro
3850.0,1800.0,300.0,Rua Haddock Lobo,"Flat para alugar com 46 m², 1 quarto, 1 banheiro, 1 vaga emCerqueira César, São Paulo",1.0,1,46.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-zona-sul-sao-paulo-sp-46m2-id-2846477733/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Cerqueira César,Flat,83.69565217391305,"Rua Haddock Lobo, Cerqueira César, São Paulo, SP, Brasil",-23.5620377,-46.6659896,rua_bairro
18000.0,2765.0,2316.0,Rua Doutor Paschoal Imperatriz,"Apartamento para alugar com 205 m², 4 quartos, 6 banheiros, 4 vagas emVila Gertrudes, São Paulo",4.0,6,205.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-brooklin-zona-sul-sao-paulo-sp-205m2-id-2826719722/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,4.0,Vila Gertrudes,Apartamento,87.8048780487805,"Vila Gertrudes, São Paulo, SP, Brasil",,,falhou
250000.0,10790.0,6085.0,Rua Seridó,"Apartamento para alugar com 501 m², 4 quartos, 5 banheiros, 5 vagas emJardim Europa, São Paulo",4.0,5,501.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-jardim-europa-zona-oeste-sao-paulo-sp-501m2-id-2874364692/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,5.0,Jardim Europa,Apartamento,499.001996007984,"Rua Seridó, Jardim Europa, São Paulo, SP, Brasil",-23.582932,-46.6898418,rua_bairro
3562.0,2380.0,558.0,Rua Franz Schubert,"Flat para alugar com 42 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulistano, São Paulo",1.0,1,42.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulistano-sao-paulo-42m2-id-2853837985/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Jardim Paulistano,Flat,84.80952380952381,"Jardim Paulistano, São Paulo, SP, Brasil",,,falhou
4550.0,620.0,200.0,Rua Melo Alves,"Flat para alugar com 30 m², 1 quarto, 1 banheiro emCerqueira César, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-cerqueira-cesar-sao-paulo-30m2-id-2846476175/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,,Cerqueira César,Flat,151.66666666666666,"Rua Melo Alves, Cerqueira César, São Paulo, SP, Brasil",-23.5619651,-46.6714686,rua_bairro
6100.0,1564.0,446.0,Rua Doutor Tomás Carvalhal,"Apartamento para alugar com 90 m², 1 quarto, 1 banheiro, 1 vaga emParaíso, São Paulo",1.0,1,90.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-paraiso-sao-paulo-90m2-id-2851656013/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Paraíso,Apartamento,67.77777777777777,"Rua Doutor Tomás Carvalhal, Paraíso, São Paulo, SP, Brasil",-23.5755758,-46.6423544,rua_bairro
2040.0,1800.0,160.0,Rua dos Franceses,"Flat para alugar com 37 m², 1 quarto, 1 banheiro, 1 vaga emMorro dos Ingleses, São Paulo",1.0,1,37.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-morro-dos-ingleses-sao-paulo-37m2-id-2853843723/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Morro dos Ingleses,Flat,55.13513513513514,"Rua dos Franceses, Morro dos Ingleses, São Paulo, SP, Brasil",-23.5598561,-46.6476782,rua_bairro
4000.0,2100.0,260.0,Rua Diogo Jácome,"Flat para alugar com 50 m², 1 quarto, 1 banheiro, 1 vaga emVila Nova Conceição, São Paulo",1.0,1,50.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-50m2-id-2853843124/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Vila Nova Conceição,Flat,80.0,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
2700.0,338.0,100.0,Rua Airosa Galvão,"Imóvel para alugar com 27 m², 1 quarto, 1 banheiro emÁgua Branca, São Paulo",1.0,1,27.0,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-mobiliado-agua-branca-sao-paulo-27m2-id-2810120962/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,,Água Branca,Imóvel,100.0,"Água Branca, São Paulo, SP, Brasil",,,falhou
3040.0,560.0,,Rua Doutor Penaforte Mendes,"Flat para alugar com 26 m², 1 quarto, 1 banheiro emBela Vista, São Paulo",1.0,1,26.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-bela-vista-sao-paulo-26m2-id-2853399878/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,,Bela Vista,Flat,116.92307692307692,"Rua Doutor Penaforte Mendes, Bela Vista, São Paulo, SP, Brasil",-23.5545964,-46.651712,rua_bairro
9500.0,2400.0,654.0,Alameda Franca,"Apartamento para alugar com 148 m², 2 quartos, 2 banheiros, 1 vaga emJardim Paulista, São Paulo",2.0,2,148.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-jardim-paulista-sao-paulo-148m2-id-2685542447/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Jardim Paulista,Apartamento,64.1891891891892,"Alameda Franca, Jardim Paulista, São Paulo, SP, Brasil",-23.5648871,-46.6599652,rua_bairro
8000.0,1500.0,500.0,Rua Henri Dunant,"Flat para alugar com 65 m², 2 quartos, 1 banheiro, 1 vaga emSanto Amaro, São Paulo",2.0,1,65.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-santo-amaro-sao-paulo-65m2-id-2745435695/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Santo Amaro,Flat,123.07692307692308,"Rua Henri Dunant, Santo Amaro, São Paulo, SP, Brasil",-23.6329206,-46.6951551,rua_bairro
11950.0,1380.0,170.0,Rua Oscar Freire,"Flat para alugar com 156 m², 2 quartos, 3 banheiros, 1 vaga emPinheiros, São Paulo",2.0,3,156.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-com-piscina-pinheiros-sao-paulo-156m2-id-2853400196/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Pinheiros,Flat,76.6025641025641,"Rua Oscar Freire, Pinheiros, São Paulo, SP, Brasil",-23.5507537,-46.6787992,rua_bairro
2940.0,1460.0,340.0,Alameda Lorena,"Flat para alugar com 42 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,42.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-42m2-id-2853836211/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Jardim Paulista,Flat,70.0,"Alameda Lorena, Jardim Paulista, São Paulo, SP, Brasil",-23.5657118,-46.6638687,rua_bairro
10800.0,,,Avenida Eusébio Matoso,"Imóvel para alugar com 36 m², 1 quarto, 1 banheiro, 1 vaga emPinheiros, São Paulo",1.0,1,36.0,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-com-cozinha-pinheiros-sao-paulo-36m2-id-2873992842/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Pinheiros,Imóvel,300.0,"Avenida Eusébio Matoso, Pinheiros, São Paulo, SP, Brasil",-23.5719579,-46.6993232,rua_bairro
5550.0,850.0,100.0,Rua Jesuíno Arruda,"Flat para alugar com 35 m², 1 quarto, 1 banheiro emItaim Bibi, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-itaim-bibi-sao-paulo-35m2-id-2853836139/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,,Itaim Bibi,Flat,158.57142857142858,"Rua Jesuíno Arruda, Itaim Bibi, São Paulo, SP, Brasil",-23.5820151,-46.6744995,rua_bairro
2745.0,1530.0,525.0,Alameda Lorena,"Flat para alugar com 44 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,44.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-44m2-id-2853405132/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Jardim Paulista,Flat,62.38636363636363,"Alameda Lorena, Jardim Paulista, São Paulo, SP, Brasil",-23.5657118,-46.6638687,rua_bairro
10210.0,1160.0,630.0,Rua George Ohm,"Flat para alugar com 107 m², 2 quartos, 2 banheiros, 1 vaga emCidade Monções, São Paulo",2.0,2,107.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-cidade-moncoes-sao-paulo-107m2-id-2853837296/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Cidade Monções,Flat,95.42056074766356,"Cidade Monções, São Paulo, SP, Brasil",,,falhou
3500.0,1500.0,500.0,Rua Guarará,"Flat para alugar com 45 m², 1 quarto, 2 banheiros, 1 vaga emJardim Paulista, São Paulo",1.0,2,45.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-45m2-id-2853400760/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 16:40:24,1.0,Jardim Paulista,Flat,77.77777777777777,"Rua Guarará, Jardim Paulista, São Paulo, SP, Brasil",-23.5726734,-46.6584631,rua_bairro
